text,label
 celebrity big brother mistake ,0
 im man u fan think de gea flop paid him made couple good saves nother lacks confidence look ready prem ni think man u need another goalie next couple years se gea get worse ,0
 hey jurbinsky mom pile garbage shut up ,1
 aside that tend run doctor time wife sees doctor least times year last time saw doctor broke hand years ago ,0
 you really fool ,1
 i one too snagged black white maxi skirt target last week comfy get dress ,0
 we hold holder gitmo comes clean ,0
 yea damn shriners little cars ,0
 protesting thing me ,0
 i want tell every parents plz let daughter son marry love specially parents girl child must think that marry daughter someone stranger like giving daughter a because rape making sex one without mental physical permission plz stop forcefully marring daughter otherwise sin ,0
 go back sucking neighbors dogs dick ,1
 nobody likes messenger ,0
 sheeps balls rebranding sheep bollocks poverty quite mouthfull see there ,0
 shut fuck up ,1
 you take money represent child molester hold nose try look like enjoying it ,0
 great pin bea photo tells story ,0
 islam vs judaism nin judaism holiest holidays overlapped days nmuslims racked dead bodies attacks ncountries time jews nobel prize ,0
 really better prepared whole law trashed pack bags leaving white house come jan good heii ridence commy marxist bastard ,1
 hey right winger immigration wedge issue policy issue n nget clue moron ,1
 that brilliant comeback blowhard even though know died brain n nwould like show link story act like know racist inbred trash n nslaver face ,1
 in liar words n n n n nflashback obama attacked trying hide behind nexecutive privilege n ncnn larry king favor executive privilege karl rove and nothers like position forced testify house senate n n n nobama n know think we we determine next several weeks nhow administration responds appropriate call patrick leahy nthe chairman judiciary committee individuals come and ntestify know there tendency part administration nto try hide behind executive privilege every time there something na little shaky that taking place think know administration nwould best served coming clean this doesn seem any nnational security issues involved u s attorney question there ndoesn seem justification offering clear plausible nrationale u s attorneys targeted when all nassessments outstanding job think american people ndeserve know going there ,0
 connecticut n nsolid movie ,0
 that dumb opinion dumb holding it ,1
 ok fine still likes suck pinky toes ,0
 this obama slandered ghw an nexecutive nclaim ,0
 why dony fuck off ,1
 catch phrase refers size force easy understand unless idiot ,0
 too bad they usually pretty relevant ,0
 so send guy blow tree leg geniuses ,0
 carter sock supposed reply to ,0
 the cleverest comment seen long time think mail n n n n worst russian sub since kursk ,0
 looks like ed malloy calling foul ray playing picture classic ,0
 looks like guys extended b p mariners we got barn duty you nsay job y remember ya kindly n nas always say and feel good luck texas it ,0
 and mother fucker of dogs prove it bark like dog are ,1
 this article porn women seriously think one main things woman find disappointing marriage relationship man good person lucky wife ,0
 democrats believe government take care them republicans feel get lazy ass make something yourself ,0
 you offensive stupid ,1
 you egoistic dimwitted cunt that fail life drag others down ,1
 i sure dumb asses like yourself trolling full force next president romney boyhollow mean or want know ,1
 you funny financing shady indirect loan cost taxpayer money say guarantee ended paying guarantee part constitution says federal government take money give businesses course know would blow gasket took money something useful spending lockheed haliburton ,0
 what fuck kane loses again match since going back wearing mask ,0
 you fail mother marine someone grab empty give killer bone crushing skull fucking front father ,1
 took girlfriend see it n nshe told stop jumping like bitch ,0
 first off non drinker non drinker law idiots city licenses cut half even drink all friends careful drivers clean records no claim insurance histories whos civil liberties stripped away people like letting happen good you redford stopping here rights stripped away changing tune pretty much instantly ,0
